Char	Lexicality	Key	PY	Pho	IPA	Tone	Onset	SyStruct	SyLen	PyLen	SegLen	PhoLen	Dom_POS	Freq_Dom_POS	Percent_Dom_POS	Other_POSes	FreqPM	Homophones	HD	PND	Sub_PND	Add_PND	Del_PND	Neighbors	NF	CC	CS	Btw	Close	Eigen
妸	added	@1	e1	@ 1	ə1	1	@	V	1	1	1	2	added	0	0	NA	0	NA	NA	17	10	7	0	i 1, a 1, @ 4, oU 1, aI 1, u 1, @ 2, @ 3, y 1, aU 1, @ n 1, C @ 1, k @ 1, K @ 1, x @ 1, Z @ 1, S @ 1	49334.3714286	0.29	NA	NA	NA	NA
妿	added	@1	e1	@ 1	ə1	1	@	V	1	1	1	2	added	0	0	NA	0	NA	NA	17	10	7	0	i 1, a 1, @ 4, oU 1, aI 1, u 1, @ 2, @ 3, y 1, aU 1, @ n 1, C @ 1, k @ 1, K @ 1, x @ 1, Z @ 1, S @ 1	49334.3714286	0.29	NA	NA	NA	NA
娿	added	@1	e1	@ 1	ə1	1	@	V	1	1	1	2	added	0	0	NA	0	NA	NA	17	10	7	0	i 1, a 1, @ 4, oU 1, aI 1, u 1, @ 2, @ 3, y 1, aU 1, @ n 1, C @ 1, k @ 1, K @ 1, x @ 1, Z @ 1, S @ 1	49334.3714286	0.29	NA	NA	NA	NA
婀	added	@1	e1	@ 1	ə1	1	@	V	1	1	1	2	added	0	0	NA	0	NA	NA	17	10	7	0	i 1, a 1, @ 4, oU 1, aI 1, u 1, @ 2, @ 3, y 1, aU 1, @ n 1, C @ 1, k @ 1, K @ 1, x @ 1, Z @ 1, S @ 1	49334.3714286	0.29	NA	NA	NA	NA
屙	added	@1	e1	@ 1	ə1	1	@	V	1	1	1	2	added	0	0	NA	0	NA	NA	17	10	7	0	i 1, a 1, @ 4, oU 1, aI 1, u 1, @ 2, @ 3, y 1, aU 1, @ n 1, C @ 1, k @ 1, K @ 1, x @ 1, Z @ 1, S @ 1	49334.3714286	0.29	NA	NA	NA	NA
痾	added	@1	e1	@ 1	ə1	1	@	V	1	1	1	2	added	0	0	NA	0	NA	NA	17	10	7	0	i 1, a 1, @ 4, oU 1, aI 1, u 1, @ 2, @ 3, y 1, aU 1, @ n 1, C @ 1, k @ 1, K @ 1, x @ 1, Z @ 1, S @ 1	49334.3714286	0.29	NA	NA	NA	NA
阿	added	@1	e1	@ 1	ə1	1	@	V	1	1	1	2	added	0	0	NA	0	NA	NA	17	10	7	0	i 1, a 1, @ 4, oU 1, aI 1, u 1, @ 2, @ 3, y 1, aU 1, @ n 1, C @ 1, k @ 1, K @ 1, x @ 1, Z @ 1, S @ 1	49334.3714286	0.29	NA	NA	NA	NA
鵝	added	@2	e2	@ 2	ə2	2	@	V	1	1	1	2	added	0	0	NA	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅	9	17	9	8	0	oU 2, @ 4, y 2, u 2, i 2, aU 2, @ 3, aI 2, a 2, @ r 2, x @ 2, k @ 2, t @ 2, z @ 2, S @ 2, Z @ 2, K @ 2	21101.1805556	0.32	NA	NA	NA	NA
咹	added	@4	e4	@ 4	ə4	4	@	V	1	1	1	2	added	0	0	NA	0	厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	14	23	9	14	0	aI 4, oU 4, i 4, y 4, u 4, aU 4, @ 2, @ 3, eI 4, Z @ 4, x @ 4, K @ 4, T @ 4, @ r 4, S @ 4, r @ 4, s @ 4, l @ 4, k @ 4, c @ 4, C @ 4, @ n 4, n @ 4	32364.1746032	0.35	NA	NA	NA	NA
垩	added	@4	e4	@ 4	ə4	4	@	V	1	1	1	2	added	0	0	NA	0	厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	14	23	9	14	0	aI 4, oU 4, i 4, y 4, u 4, aU 4, @ 2, @ 3, eI 4, Z @ 4, x @ 4, K @ 4, T @ 4, @ r 4, S @ 4, r @ 4, s @ 4, l @ 4, k @ 4, c @ 4, C @ 4, @ n 4, n @ 4	32364.1746032	0.35	NA	NA	NA	NA
惡	added	@4	e4	@ 4	ə4	4	@	V	1	1	1	2	added	0	0	NA	0	厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	14	23	9	14	0	aI 4, oU 4, i 4, y 4, u 4, aU 4, @ 2, @ 3, eI 4, Z @ 4, x @ 4, K @ 4, T @ 4, @ r 4, S @ 4, r @ 4, s @ 4, l @ 4, k @ 4, c @ 4, C @ 4, @ n 4, n @ 4	32364.1746032	0.35	NA	NA	NA	NA
鍔	added	@4	e4	@ 4	ə4	4	@	V	1	1	1	2	added	0	0	NA	0	厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	14	23	9	14	0	aI 4, oU 4, i 4, y 4, u 4, aU 4, @ 2, @ 3, eI 4, Z @ 4, x @ 4, K @ 4, T @ 4, @ r 4, S @ 4, r @ 4, s @ 4, l @ 4, k @ 4, c @ 4, C @ 4, @ n 4, n @ 4	32364.1746032	0.35	NA	NA	NA	NA
锷	added	@4	e4	@ 4	ə4	4	@	V	1	1	1	2	added	0	0	NA	0	厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	14	23	9	14	0	aI 4, oU 4, i 4, y 4, u 4, aU 4, @ 2, @ 3, eI 4, Z @ 4, x @ 4, K @ 4, T @ 4, @ r 4, S @ 4, r @ 4, s @ 4, l @ 4, k @ 4, c @ 4, C @ 4, @ n 4, n @ 4	32364.1746032	0.35	NA	NA	NA	NA
鞥	added	@N1	eng1	@ N 1	əŋ1	1	@	VN	1	3	2	3	added	0	0	NA	0	NA	NA	18	3	15	0	@ n 1, i N 1, a N 1, f @ N 1, S @ N 1, z @ N 1, r @ N 1, Z @ N 1, t @ N 1, C @ N 1, x @ N 1, p @ N 1, P @ N 1, K @ N 1, k @ N 1, u @ N 1, s @ N 1, c @ N 1	17059.5333333	0.69	NA	NA	NA	NA
峎	added	@n3	en3	@ n 3	ən3	3	@	VN	1	2	2	3	added	0	0	NA	0	NA	NA	16	6	9	1	@ n 1, @ r 3, i n 3, a n 3, @ n 4, y n 3, x @ n 3, p @ n 3, u @ n 3, K @ n 3, z @ n 3, r @ n 3, f @ n 3, S @ n 3, Z @ n 3, @ 3	32902.5	0.34	NA	NA	NA	NA
尔	added	@r1	er1	@ r 1	əɹ1	1	@	VR	1	2	2	3	added	0	0	NA	0	NA	NA	4	4	0	0	@ r 2, @ n 1, @ r 4, @ r 3	23619.75	0.5	NA	NA	NA	NA
迩	added	@r3	er3	@ r 3	əɹ3	3	@	VR	1	2	2	3	added	0	0	NA	0	尓, 尔, 珥, 耳, 饵	5	3	2	0	1	@ r 2, @ r 4, @ 3	26193	0.33	NA	NA	NA	NA
餌	added	@r3	er3	@ r 3	əɹ3	3	@	VR	1	2	2	3	added	0	0	NA	0	尓, 尔, 珥, 耳, 饵	5	3	2	0	1	@ r 2, @ r 4, @ 3	26193	0.33	NA	NA	NA	NA
喫	added	C11	chi1	C 1 1	tʂʻɨ1	1	C	CV	1	3	2	3	added	0	0	NA	0	吃, 哧, 嗤, 痴, 笞, 蚩	6	13	13	0	0	C u 1, Z 1 1, C @ 1, s 1 1, S 1 1, C a 1, C aU 1, C 1 2, C oU 1, z 1 1, C 1 3, C aI 1, C 1 4	9511.92307692	0.31	NA	NA	NA	NA
恥	added	C13	chi3	C 1 3	tʂʻɨ3	3	C	CV	1	3	2	3	added	0	0	NA	0	侈, 呎, 尺, 耻, 齿	5	12	12	0	0	Z 1 3, s 1 3, C 1 1, S 1 3, c 1 3, z 1 3, C aU 3, C 1 2, C @ 3, C oU 3, C 1 4, C u 3	15201.9166667	0.29	NA	NA	NA	NA
齒	added	C13	chi3	C 1 3	tʂʻɨ3	3	C	CV	1	3	2	3	added	0	0	NA	0	侈, 呎, 尺, 耻, 齿	5	12	12	0	0	Z 1 3, s 1 3, C 1 1, S 1 3, c 1 3, z 1 3, C aU 3, C 1 2, C @ 3, C oU 3, C 1 4, C u 3	15201.9166667	0.29	NA	NA	NA	NA
啻	added	C14	chi4	C 1 4	tʂʻɨ4	4	C	CV	1	3	2	3	added	0	0	NA	0	叱, 敕, 斥, 炽, 翅, 赤, 饬	7	13	13	0	0	S 1 4, c 1 4, C 1 1, s 1 4, z 1 4, C u 4, Z 1 4, r 1 4, C oU 4, C 1 2, C 1 3, C @ 4, C a 4	90139.2307692	0.31	NA	NA	NA	NA
瘈	added	C14	chi4	C 1 4	tʂʻɨ4	4	C	CV	1	3	2	3	added	0	0	NA	0	叱, 敕, 斥, 炽, 翅, 赤, 饬	7	13	13	0	0	S 1 4, c 1 4, C 1 1, s 1 4, z 1 4, C u 4, Z 1 4, r 1 4, C oU 4, C 1 2, C 1 3, C @ 4, C a 4	90139.2307692	0.31	NA	NA	NA	NA
車	added	C@1	che1	C @ 1	tʂʻə1	1	C	CV	1	3	2	3	added	0	0	NA	0	车	1	15	13	2	0	C u 1, C 1 1, k @ 1, K @ 1, C a 1, C aU 1, C oU 1, C @ 3, C aI 1, C @ 4, x @ 1, Z @ 1, S @ 1, C @ N 1, C @ n 1	8881.11538462	0.26	NA	NA	NA	NA
徹	added	C@4	che4	C @ 4	tʂʻə4	4	C	CV	1	3	2	3	added	0	0	NA	0	坼, 彻, 掣, 撤, 澈, 辙	6	20	17	2	1	Z @ 4, C @ 1, x @ 4, K @ 4, C u 4, T @ 4, S @ 4, r @ 4, s @ 4, C oU 4, l @ 4, C @ 3, k @ 4, c @ 4, C 1 4, C a 4, n @ 4, C @ n 4, C @ N 4, @ 4	48250.7058824	0.39	NA	NA	NA	NA
瞠	added	C@N1	cheng1	C @ N 1	tʂʻəŋ1	1	C	CVN	1	5	3	4	added	0	0	NA	0	撑, 称	2	21	20	0	1	C @ N 2, f @ N 1, S @ N 1, z @ N 1, r @ N 1, C o N 1, Z @ N 1, t @ N 1, x @ N 1, p @ N 1, P @ N 1, K @ N 1, k @ N 1, C @ N 3, C a N 1, u @ N 1, C @ N 4, s @ N 1, C @ n 1, c @ N 1, C @ 1	27107.75	0.46	NA	NA	NA	NA
丞	added	C@N2	cheng2	C @ N 2	tʂʻəŋ2	2	C	CVN	1	5	3	4	added	0	0	NA	0	乘, 呈, 城, 惩, 成, 承, 橙, 澄, 程, 裎, 诚	11	17	17	0	0	n @ N 2, C a N 2, C o N 2, T @ N 2, C @ N 1, r @ N 2, c @ N 2, C @ n 2, m @ N 2, f @ N 2, P @ N 2, S @ N 2, x @ N 2, p @ N 2, C @ N 3, C @ N 4, l @ N 2	10904.8823529	0.43	NA	NA	NA	NA
懲	added	C@N2	cheng2	C @ N 2	tʂʻəŋ2	2	C	CVN	1	5	3	4	added	0	0	NA	0	乘, 呈, 城, 惩, 成, 承, 橙, 澄, 程, 裎, 诚	11	17	17	0	0	n @ N 2, C a N 2, C o N 2, T @ N 2, C @ N 1, r @ N 2, c @ N 2, C @ n 2, m @ N 2, f @ N 2, P @ N 2, S @ N 2, x @ N 2, p @ N 2, C @ N 3, C @ N 4, l @ N 2	10904.8823529	0.43	NA	NA	NA	NA
誠	added	C@N2	cheng2	C @ N 2	tʂʻəŋ2	2	C	CVN	1	5	3	4	added	0	0	NA	0	乘, 呈, 城, 惩, 成, 承, 橙, 澄, 程, 裎, 诚	11	17	17	0	0	n @ N 2, C a N 2, C o N 2, T @ N 2, C @ N 1, r @ N 2, c @ N 2, C @ n 2, m @ N 2, f @ N 2, P @ N 2, S @ N 2, x @ N 2, p @ N 2, C @ N 3, C @ N 4, l @ N 2	10904.8823529	0.43	NA	NA	NA	NA
骋	added	C@N3	cheng3	C @ N 3	tʂʻəŋ3	3	C	CVN	1	5	3	4	added	0	0	NA	0	逞	1	13	12	0	1	t @ N 3, C @ N 2, C a N 3, Z @ N 3, C @ N 1, l @ N 3, S @ N 3, m @ N 3, P @ N 3, C o N 3, C @ N 4, k @ N 3, C @ 3	7708.16666667	0.32	NA	NA	NA	NA
捵	added	C@n1	chen1	C @ n 1	tʂʻən1	1	C	CVN	1	4	3	4	added	0	0	NA	0	嗔, 抻, 琛	3	16	14	0	2	Z @ n 1, k @ n 1, S @ n 1, C @ N 1, C @ n 2, s @ n 1, C @ n 4, P @ n 1, f @ n 1, m @ n 1, C u n 1, p @ n 1, u @ n 1, C a n 1, @ n 1, C @ 1	45033.2857143	0.4	NA	NA	NA	NA
棽	added	C@n1	chen1	C @ n 1	tʂʻən1	1	C	CVN	1	4	3	4	added	0	0	NA	0	嗔, 抻, 琛	3	16	14	0	2	Z @ n 1, k @ n 1, S @ n 1, C @ N 1, C @ n 2, s @ n 1, C @ n 4, P @ n 1, f @ n 1, m @ n 1, C u n 1, p @ n 1, u @ n 1, C a n 1, @ n 1, C @ 1	45033.2857143	0.4	NA	NA	NA	NA
瘨	added	C@n1	chen1	C @ n 1	tʂʻən1	1	C	CVN	1	4	3	4	added	0	0	NA	0	嗔, 抻, 琛	3	16	14	0	2	Z @ n 1, k @ n 1, S @ n 1, C @ N 1, C @ n 2, s @ n 1, C @ n 4, P @ n 1, f @ n 1, m @ n 1, C u n 1, p @ n 1, u @ n 1, C a n 1, @ n 1, C @ 1	45033.2857143	0.4	NA	NA	NA	NA
瞋	added	C@n1	chen1	C @ n 1	tʂʻən1	1	C	CVN	1	4	3	4	added	0	0	NA	0	嗔, 抻, 琛	3	16	14	0	2	Z @ n 1, k @ n 1, S @ n 1, C @ N 1, C @ n 2, s @ n 1, C @ n 4, P @ n 1, f @ n 1, m @ n 1, C u n 1, p @ n 1, u @ n 1, C a n 1, @ n 1, C @ 1	45033.2857143	0.4	NA	NA	NA	NA
綝	added	C@n1	chen1	C @ n 1	tʂʻən1	1	C	CVN	1	4	3	4	added	0	0	NA	0	嗔, 抻, 琛	3	16	14	0	2	Z @ n 1, k @ n 1, S @ n 1, C @ N 1, C @ n 2, s @ n 1, C @ n 4, P @ n 1, f @ n 1, m @ n 1, C u n 1, p @ n 1, u @ n 1, C a n 1, @ n 1, C @ 1	45033.2857143	0.4	NA	NA	NA	NA
肜	added	C@n1	chen1	C @ n 1	tʂʻən1	1	C	CVN	1	4	3	4	added	0	0	NA	0	嗔, 抻, 琛	3	16	14	0	2	Z @ n 1, k @ n 1, S @ n 1, C @ N 1, C @ n 2, s @ n 1, C @ n 4, P @ n 1, f @ n 1, m @ n 1, C u n 1, p @ n 1, u @ n 1, C a n 1, @ n 1, C @ 1	45033.2857143	0.4	NA	NA	NA	NA
諃	added	C@n1	chen1	C @ n 1	tʂʻən1	1	C	CVN	1	4	3	4	added	0	0	NA	0	嗔, 抻, 琛	3	16	14	0	2	Z @ n 1, k @ n 1, S @ n 1, C @ N 1, C @ n 2, s @ n 1, C @ n 4, P @ n 1, f @ n 1, m @ n 1, C u n 1, p @ n 1, u @ n 1, C a n 1, @ n 1, C @ 1	45033.2857143	0.4	NA	NA	NA	NA
謓	added	C@n1	chen1	C @ n 1	tʂʻən1	1	C	CVN	1	4	3	4	added	0	0	NA	0	嗔, 抻, 琛	3	16	14	0	2	Z @ n 1, k @ n 1, S @ n 1, C @ N 1, C @ n 2, s @ n 1, C @ n 4, P @ n 1, f @ n 1, m @ n 1, C u n 1, p @ n 1, u @ n 1, C a n 1, @ n 1, C @ 1	45033.2857143	0.4	NA	NA	NA	NA
郴	added	C@n1	chen1	C @ n 1	tʂʻən1	1	C	CVN	1	4	3	4	added	0	0	NA	0	嗔, 抻, 琛	3	16	14	0	2	Z @ n 1, k @ n 1, S @ n 1, C @ N 1, C @ n 2, s @ n 1, C @ n 4, P @ n 1, f @ n 1, m @ n 1, C u n 1, p @ n 1, u @ n 1, C a n 1, @ n 1, C @ 1	45033.2857143	0.4	NA	NA	NA	NA
忱	added	C@n2	chen2	C @ n 2	tʂʻən2	2	C	CVN	1	4	3	4	added	0	0	NA	0	尘, 晨, 沈, 沉, 臣, 莐, 辰, 陈	8	12	12	0	0	r @ n 2, C @ N 2, m @ n 2, u @ n 2, S @ n 2, C u n 2, C @ n 4, C a n 2, x @ n 2, f @ n 2, P @ n 2, C @ n 1	19378.5	0.35	NA	NA	NA	NA
陳	added	C@n2	chen2	C @ n 2	tʂʻən2	2	C	CVN	1	4	3	4	added	0	0	NA	0	尘, 晨, 沈, 沉, 臣, 莐, 辰, 陈	8	12	12	0	0	r @ n 2, C @ N 2, m @ n 2, u @ n 2, S @ n 2, C u n 2, C @ n 4, C a n 2, x @ n 2, f @ n 2, P @ n 2, C @ n 1	19378.5	0.35	NA	NA	NA	NA
碜	added	C@n3	chen3	C @ n 3	tʂʻən3	3	C	CVN	1	4	3	4	added	0	0	NA	0	NA	NA	16	15	0	1	x @ n 3, p @ n 3, u @ n 3, C u n 3, K @ n 3, z @ n 3, r @ n 3, C @ n 2, C @ n 4, C a n 3, f @ n 3, S @ n 3, Z @ n 3, C @ N 3, C @ n 1, C @ 3	16678.5333333	0.34	NA	NA	NA	NA
叉	added	Ca3	cha3	C a 3	tʂʻa3	3	C	CV	1	3	2	3	added	0	0	NA	0	NA	NA	24	22	2	0	p a 3, t a 3, n a 3, C a 2, m a 3, f a 3, C a 1, S a 3, K a 3, C aU 3, C @ 3, T a 3, C oU 3, C 1 3, u a 3, i a 3, z a 3, s a 3, C u 3, Z a 3, C a 4, l a 3, C a N 3, C a n 3	16361.8636364	0.38	NA	NA	NA	NA
紁	added	Ca3	cha3	C a 3	tʂʻa3	3	C	CV	1	3	2	3	added	0	0	NA	0	NA	NA	24	22	2	0	p a 3, t a 3, n a 3, C a 2, m a 3, f a 3, C a 1, S a 3, K a 3, C aU 3, C @ 3, T a 3, C oU 3, C 1 3, u a 3, i a 3, z a 3, s a 3, C u 3, Z a 3, C a 4, l a 3, C a N 3, C a n 3	16361.8636364	0.38	NA	NA	NA	NA
蹅	added	Ca3	cha3	C a 3	tʂʻa3	3	C	CV	1	3	2	3	added	0	0	NA	0	NA	NA	24	22	2	0	p a 3, t a 3, n a 3, C a 2, m a 3, f a 3, C a 1, S a 3, K a 3, C aU 3, C @ 3, T a 3, C oU 3, C 1 3, u a 3, i a 3, z a 3, s a 3, C u 3, Z a 3, C a 4, l a 3, C a N 3, C a n 3	16361.8636364	0.38	NA	NA	NA	NA
鑔	added	Ca3	cha3	C a 3	tʂʻa3	3	C	CV	1	3	2	3	added	0	0	NA	0	NA	NA	24	22	2	0	p a 3, t a 3, n a 3, C a 2, m a 3, f a 3, C a 1, S a 3, K a 3, C aU 3, C @ 3, T a 3, C oU 3, C 1 3, u a 3, i a 3, z a 3, s a 3, C u 3, Z a 3, C a 4, l a 3, C a N 3, C a n 3	16361.8636364	0.38	NA	NA	NA	NA
镲	added	Ca3	cha3	C a 3	tʂʻa3	3	C	CV	1	3	2	3	added	0	0	NA	0	NA	NA	24	22	2	0	p a 3, t a 3, n a 3, C a 2, m a 3, f a 3, C a 1, S a 3, K a 3, C aU 3, C @ 3, T a 3, C oU 3, C 1 3, u a 3, i a 3, z a 3, s a 3, C u 3, Z a 3, C a 4, l a 3, C a N 3, C a n 3	16361.8636364	0.38	NA	NA	NA	NA
茝	added	CaI3	chai3	C aI 3	tʂʻaɪ3	3	C	CVV	1	4	3	3	added	0	0	NA	0	NA	NA	21	19	1	1	m aI 3, C aU 3, p aI 3, k aI 3, x aI 3, c aI 3, C @ 3, n aI 3, C oU 3, C 1 3, C aI 1, z aI 3, K aI 3, C u 3, C aI 2, Z aI 3, t aI 3, u aI 3, S aI 3, C u aI 3, aI 3	2505.78947368	0.43	NA	NA	NA	NA
囆	added	CaI4	chai4	C aI 4	tʂʻaɪ4	4	C	CVV	1	4	3	3	added	0	0	NA	0	NA	NA	25	23	1	1	z aI 4, T aI 4, t aI 4, m aI 4, C u 4, P aI 4, u aI 4, C oU 4, s aI 4, x aI 4, c aI 4, p aI 4, k aI 4, C aI 1, n aI 4, C @ 4, l aI 4, S aI 4, C 1 4, Z aI 4, C aI 2, C a 4, K aI 4, C u aI 4, aI 4	59033.2608696	0.5	NA	NA	NA	NA
㳗	added	CaI4	chai4	C aI 4	tʂʻaɪ4	4	C	CVV	1	4	3	3	added	0	0	NA	0	NA	NA	25	23	1	1	z aI 4, T aI 4, t aI 4, m aI 4, C u 4, P aI 4, u aI 4, C oU 4, s aI 4, x aI 4, c aI 4, p aI 4, k aI 4, C aI 1, n aI 4, C @ 4, l aI 4, S aI 4, C 1 4, Z aI 4, C aI 2, C a 4, K aI 4, C u aI 4, aI 4	59033.2608696	0.5	NA	NA	NA	NA
瘥	added	CaI4	chai4	C aI 4	tʂʻaɪ4	4	C	CVV	1	4	3	3	added	0	0	NA	0	NA	NA	25	23	1	1	z aI 4, T aI 4, t aI 4, m aI 4, C u 4, P aI 4, u aI 4, C oU 4, s aI 4, x aI 4, c aI 4, p aI 4, k aI 4, C aI 1, n aI 4, C @ 4, l aI 4, S aI 4, C 1 4, Z aI 4, C aI 2, C a 4, K aI 4, C u aI 4, aI 4	59033.2608696	0.5	NA	NA	NA	NA
虿	added	CaI4	chai4	C aI 4	tʂʻaɪ4	4	C	CVV	1	4	3	3	added	0	0	NA	0	NA	NA	25	23	1	1	z aI 4, T aI 4, t aI 4, m aI 4, C u 4, P aI 4, u aI 4, C oU 4, s aI 4, x aI 4, c aI 4, p aI 4, k aI 4, C aI 1, n aI 4, C @ 4, l aI 4, S aI 4, C 1 4, Z aI 4, C aI 2, C a 4, K aI 4, C u aI 4, aI 4	59033.2608696	0.5	NA	NA	NA	NA
蠆	added	CaI4	chai4	C aI 4	tʂʻaɪ4	4	C	CVV	1	4	3	3	added	0	0	NA	0	NA	NA	25	23	1	1	z aI 4, T aI 4, t aI 4, m aI 4, C u 4, P aI 4, u aI 4, C oU 4, s aI 4, x aI 4, c aI 4, p aI 4, k aI 4, C aI 1, n aI 4, C @ 4, l aI 4, S aI 4, C 1 4, Z aI 4, C aI 2, C a 4, K aI 4, C u aI 4, aI 4	59033.2608696	0.5	NA	NA	NA	NA
袃	added	CaI4	chai4	C aI 4	tʂʻaɪ4	4	C	CVV	1	4	3	3	added	0	0	NA	0	NA	NA	25	23	1	1	z aI 4, T aI 4, t aI 4, m aI 4, C u 4, P aI 4, u aI 4, C oU 4, s aI 4, x aI 4, c aI 4, p aI 4, k aI 4, C aI 1, n aI 4, C @ 4, l aI 4, S aI 4, C 1 4, Z aI 4, C aI 2, C a 4, K aI 4, C u aI 4, aI 4	59033.2608696	0.5	NA	NA	NA	NA
伥	added	CaN1	chang1	C a N 1	tʂʻaŋ1	1	C	CVN	1	5	3	4	added	0	0	NA	0	娼, 昌, 鲳	3	23	20	1	2	p a N 1, t a N 1, C a N 3, k a N 1, Z a N 1, C a N 4, S a N 1, C o N 1, C a N 2, C @ N 1, f a N 1, T a N 1, c a N 1, s a N 1, K a N 1, i a N 1, z a N 1, P a N 1, C a n 1, u a N 1, C u a N 1, C a 1, a N 1	8926.85	0.44	NA	NA	NA	NA
猖	added	CaN1	chang1	C a N 1	tʂʻaŋ1	1	C	CVN	1	5	3	4	added	0	0	NA	0	娼, 昌, 鲳	3	23	20	1	2	p a N 1, t a N 1, C a N 3, k a N 1, Z a N 1, C a N 4, S a N 1, C o N 1, C a N 2, C @ N 1, f a N 1, T a N 1, c a N 1, s a N 1, K a N 1, i a N 1, z a N 1, P a N 1, C a n 1, u a N 1, C u a N 1, C a 1, a N 1	8926.85	0.44	NA	NA	NA	NA
償	added	CaN2	chang2	C a N 2	tʂʻaŋ2	2	C	CVN	1	5	3	4	added	0	0	NA	0	偿, 尝, 常, 肠	4	20	17	1	2	C @ N 2, C a N 3, m a N 2, C a N 4, c a N 2, f a N 2, C o N 2, T a N 2, l a N 2, u a N 2, i a N 2, P a N 2, C a n 2, x a N 2, n a N 2, C a N 1, r a N 2, C u a N 2, C a 2, a N 2	14982.2058824	0.38	NA	NA	NA	NA
嚐	added	CaN2	chang2	C a N 2	tʂʻaŋ2	2	C	CVN	1	5	3	4	added	0	0	NA	0	偿, 尝, 常, 肠	4	20	17	1	2	C @ N 2, C a N 3, m a N 2, C a N 4, c a N 2, f a N 2, C o N 2, T a N 2, l a N 2, u a N 2, i a N 2, P a N 2, C a n 2, x a N 2, n a N 2, C a N 1, r a N 2, C u a N 2, C a 2, a N 2	14982.2058824	0.38	NA	NA	NA	NA
嫦	added	CaN2	chang2	C a N 2	tʂʻaŋ2	2	C	CVN	1	5	3	4	added	0	0	NA	0	偿, 尝, 常, 肠	4	20	17	1	2	C @ N 2, C a N 3, m a N 2, C a N 4, c a N 2, f a N 2, C o N 2, T a N 2, l a N 2, u a N 2, i a N 2, P a N 2, C a n 2, x a N 2, n a N 2, C a N 1, r a N 2, C u a N 2, C a 2, a N 2	14982.2058824	0.38	NA	NA	NA	NA
徜	added	CaN2	chang2	C a N 2	tʂʻaŋ2	2	C	CVN	1	5	3	4	added	0	0	NA	0	偿, 尝, 常, 肠	4	20	17	1	2	C @ N 2, C a N 3, m a N 2, C a N 4, c a N 2, f a N 2, C o N 2, T a N 2, l a N 2, u a N 2, i a N 2, P a N 2, C a n 2, x a N 2, n a N 2, C a N 1, r a N 2, C u a N 2, C a 2, a N 2	14982.2058824	0.38	NA	NA	NA	NA
廠	added	CaN3	chang3	C a N 3	tʂʻaŋ3	3	C	CVN	1	5	3	4	added	0	0	NA	0	厂, 场, 敞	3	20	19	1	0	Z a N 3, u a N 3, C a N 4, i a N 3, C a N 2, T a N 3, t a N 3, p a N 3, C a n 3, l a N 3, k a N 3, f a N 3, S a N 3, C o N 3, r a N 3, C @ N 3, C a N 1, s a N 3, m a N 3, C u a N 3	2714.63157895	0.44	NA	NA	NA	NA
倡	added	CaN4	chang4	C a N 4	tʂʻaŋ4	4	C	CVN	1	5	3	4	added	0	0	NA	0	唱, 畅	2	22	19	1	2	r a N 4, S a N 4, p a N 4, f a N 4, C a N 3, u a N 4, C a N 2, Z a N 4, i a N 4, T a N 4, z a N 4, P a N 4, K a N 4, l a N 4, t a N 4, C a N 1, k a N 4, C @ N 4, x a N 4, C u a N 4, C a 4, a N 4	16816.7105263	0.54	NA	NA	NA	NA
怅	added	CaN4	chang4	C a N 4	tʂʻaŋ4	4	C	CVN	1	5	3	4	added	0	0	NA	0	唱, 畅	2	22	19	1	2	r a N 4, S a N 4, p a N 4, f a N 4, C a N 3, u a N 4, C a N 2, Z a N 4, i a N 4, T a N 4, z a N 4, P a N 4, K a N 4, l a N 4, t a N 4, C a N 1, k a N 4, C @ N 4, x a N 4, C u a N 4, C a 4, a N 4	16816.7105263	0.54	NA	NA	NA	NA
鈔	added	CaU1	chao1	C aU 1	tʂʻaʊ1	1	C	CVV	1	4	3	3	added	0	0	NA	0	抄, 超, 钞	3	24	23	0	1	C u 1, i aU 1, C 1 1, C @ 1, k aU 1, z aU 1, S aU 1, C a 1, Z aU 1, p aU 1, c aU 1, C aU 3, m aU 1, t aU 1, C oU 1, P aU 1, C aI 1, T aU 1, C aU 2, s aU 1, l aU 1, K aU 1, n aU 1, aU 1	8210.08695652	0.49	NA	NA	NA	NA
仦	added	CaU4	chao4	C aU 4	tʂʻaʊ4	4	C	CVV	1	4	3	3	added	0	0	NA	0	NA	NA	25	24	0	1	x aU 4, i aU 4, t aU 4, C u 4, K aU 4, p aU 4, Z aU 4, T aU 4, C aU 1, C aU 3, C oU 4, m aU 4, z aU 4, P aU 4, n aU 4, r aU 4, k aU 4, C @ 4, C 1 4, C aU 2, S aU 4, C a 4, l aU 4, c aU 4, aU 4	34018.5	0.5	NA	NA	NA	NA
